Order-Line2,Invoiced Qty
O-05479-50000,2
O-05479-60000,1
O-05479-70000,10
O-05479-80000,3
O-05479-90000,-1
O-05480-10000,6
O-05480-20000,3
O-05481-10000,4
O-05481-20000,5
O-05483-10000,22
O-05483-20000,5
O-05483-30000,28
O-05484-10000,16
O-05484-20000,5
O-05485-10000,41
O-05486-10000,8
O-05486-20000,18
O-05487-10000,48
O-05489-10000,14
O-05489-20000,14
O-05490-10000,10
O-05490-20000,5
O-05492-10000,5
O-05492-20000,4
O-05493-10000,17
O-05494-10000,26
O-05494-20000,7
O-05495-10000,15
O-05496-10000,12
O-05497-10000,2
O-05498-10000,2
O-05498-20000,1
O-05500-10000,7
O-05500-20000,2
O-05501-10000,15
O-05502-10000,8
O-05502-20000,4
O-05503-10000,10
O-05504-10000,3
O-05505-10000,29
O-05505-20000,2
O-05506-10000,8
O-05506-20000,4
O-05506-30000,6
O-05506-40000,5
O-05506-50000,5
O-05506-60000,3
O-05507-10000,7
O-05507-20000,7
O-05507-30000,7
O-05508-10000,9
O-05508-20000,9
O-05508-30000,2
O-05509-10000,17
O-05511-10000,16
O-05512-10000,13
O-05512-20000,6
O-05512-30000,2
O-05513-10000,10
O-05513-20000,7
O-05513-30000,7
O-05513-40000,7
O-05513-50000,7
O-05514-10000,9
O-05515-10000,19
O-05516-10000,10
O-05517-10000,14
O-05518-10000,8
O-05519-10000,3
O-05520-10000,7
O-05522-10000,12
O-05523-10000,16
O-05524-10000,4
O-05525-10000,6
O-05525-20000,8
O-05525-30000,12
O-05525-40000,2
O-05525-50000,2
O-05525-60000,5
O-05525-70000,1
O-05525-80000,1
O-05526-10000,16
O-05526-20000,2
O-05526-30000,1
O-05526-40000,3
O-05527-10000,11
O-05528-10000,5
O-05529-10000,2
O-05530-10000,3
O-05530-20000,3
O-05531-10000,26
O-05533-10000,3
O-05533-100000,2
O-05533-110000,2
O-05533-120000,1
O-05533-130000,1
O-05533-140000,1
O-05533-150000,1
O-05533-160000,1
O-05533-170000,2
O-05533-180000,1
O-05533-190000,1
O-05533-20000,2
O-05533-200000,1
O-05533-210000,1
O-05533-220000,5
O-05533-230000,5
O-05533-240000,5
O-05533-250000,5
O-05533-260000,5
O-05533-270000,5
O-05533-280000,5
O-05533-290000,8
O-05533-30000,2
O-05533-300000,1
O-05533-310000,3
O-05533-320000,-1
O-05533-330000,-1
O-05533-340000,-1
O-05533-350000,-1
O-05533-40000,1
O-05533-50000,2
O-05533-60000,1
O-05533-70000,1
O-05533-80000,1
O-05533-90000,1
O-05534-10000,3
O-05534-20000,1
O-05534-30000,1
O-05534-40000,1
O-05534-50000,1
O-05534-60000,1
O-05534-70000,1
O-05535-10000,13
O-05535-20000,2
O-05536-10000,3
O-05536-100000,1
O-05536-110000,1
O-05536-120000,-1
O-05536-130000,-1
O-05536-20000,3
O-05536-30000,2
O-05536-40000,2
O-05536-50000,2
O-05536-60000,2
O-05536-70000,2
O-05536-80000,5
O-05536-90000,1
O-05537-10000,14
O-05537-20000,4
O-05538-10000,4
O-05538-20000,2
O-05539-10000,12
O-05540-10000,13
O-05540-20000,3
O-05541-10000,6
O-05541-20000,2
O-05541-30000,2
O-05542-10000,3
O-05544-10000,26
O-05545-10000,21
O-05546-10000,14
O-05546-20000,5
O-05546-30000,1
O-05547-10000,13
O-05547-20000,5
O-05547-30000,5
O-05548-10000,7
O-05548-20000,3
O-05548-30000,1
O-05549-10000,8
O-05549-20000,25
O-05550-10000,6
O-05550-20000,4
O-05550-30000,2
O-05551-10000,5
O-05551-20000,2
O-05551-50000,1
O-05551-60000,1
O-05551-80000,-1
O-05551-90000,-1
O-05553-10000,2
O-05553-20000,2
O-05555-10000,7
O-05556-10000,12
O-05557-10000,13
O-05558-10000,6
O-05559-10000,22
O-05559-20000,6
O-05560-10000,38
O-05560-20000,3
O-05560-30000,1
O-05560-40000,1
O-05561-10000,5
O-05561-100000,2
O-05561-110000,4
O-05561-120000,16
O-05561-130000,6
O-05561-140000,16
O-05561-150000,1
O-05561-160000,-1
O-05561-170000,-1
O-05561-180000,-1
O-05561-20000,2
O-05561-30000,1
O-05561-40000,1
O-05561-50000,2
O-05561-60000,2
O-05561-70000,10
O-05561-80000,1
O-05561-90000,1
O-05562-10000,3
O-05563-10000,2
O-05564-10000,4
O-05566-10000,6
O-05566-20000,4
O-05567-10000,15
O-05568-10000,17
O-05569-10000,10
O-05570-10000,11
O-05571-10000,9
O-05571-20000,6
O-05572-10000,8
O-05572-20000,6
O-05573-10000,8
O-05574-10000,13
O-05575-10000,5
O-05575-20000,5
O-05577-10000,7
O-05578-10000,35
O-05578-20000,4
O-05578-30000,1
O-05578-40000,1
O-05579-10000,5
O-05579-20000,5
O-05579-30000,7
O-05579-35000,1
O-05579-40000,13
O-05579-46250,1
O-05579-62500,-1
O-05579-72500,-1
O-05579-82500,-1
O-05579-92500,-1
O-05580-10000,2
O-05580-100000,1
O-05580-20000,1
O-05580-30000,1
O-05580-40000,1
O-05580-50000,1
O-05580-60000,4
O-05580-70000,1
O-05580-80000,1
O-05580-90000,1
O-05581-10000,2
O-05581-20000,1
O-05581-30000,1
O-05581-40000,1
O-05582-10000,17
O-05583-10000,13
O-05583-20000,11
O-05584-10000,52
O-05584-20000,3
O-05585-10000,16
O-05585-100000,-1
O-05585-20000,1
O-05585-30000,1
O-05585-40000,1
O-05585-50000,1
O-05585-70000,-1
O-05585-80000,-1
O-05585-90000,-1
O-05586-10000,7
O-05586-20000,11
O-05588-10000,62
O-05588-20000,26
O-05588-30000,66
O-05588-40000,22
O-05589-10000,3
O-05590-10000,3
O-05590-100000,2
O-05590-110000,10
O-05590-120000,10
O-05590-130000,2
O-05590-140000,6
O-05590-150000,1
O-05590-160000,1
O-05590-170000,1
O-05590-20000,2
O-05590-30000,1
O-05590-40000,1
O-05590-50000,1
O-05590-60000,50
O-05590-70000,1
O-05590-80000,1
O-05590-90000,10
O-05591-10000,3
O-05591-20000,2
O-05594-10000,15
O-05594-20000,10
O-05594-30000,2
O-05594-50000,1
O-05595-10000,4
O-05596-10000,4
O-05597-10000,4
O-05597-20000,-1
O-05599-10000,42
O-05600-10000,9
O-05600-20000,13
O-05600-30000,11
O-05600-40000,4
O-05601-10000,21
O-05601-20000,6
O-05601-30000,7
O-05602-10000,12
O-05602-20000,11
O-05602-30000,20
O-05603-10000,9
O-05603-20000,1
O-05603-30000,1
O-05603-40000,30
O-05603-50000,4
O-05603-60000,4
O-05603-70000,2
O-05603-80000,2
O-05604-10000,7
O-05605-10000,3
O-05605-20000,3
O-05606-10000,5
O-05606-100000,1
O-05606-110000,1
O-05606-120000,1
O-05606-20000,1
O-05606-30000,1
O-05606-40000,1
O-05606-50000,1
O-05606-60000,1
O-05606-70000,1
O-05606-80000,1
O-05606-90000,1
O-05607-10000,6
O-05607-20000,2
O-05608-10000,201
O-05608-20000,1
O-05608-30000,1
O-05608-40000,1
O-05608-50000,1
O-05608-60000,1
O-05610-10000,7
O-05611-10000,7
O-05611-20000,14
O-05611-30000,5
O-05611-40000,25
O-05611-50000,4
O-05611-60000,8
O-05611-70000,1
O-05611-80000,1
O-05612-10000,6
O-05612-20000,11
O-05613-10000,7
O-05613-20000,17
O-05613-30000,5
O-05613-40000,30
O-05613-50000,5
O-05613-60000,10
O-05613-70000,1
O-05613-80000,1
O-05614-10000,16
O-05614-100000,2
O-05614-110000,1
O-05614-120000,1
O-05614-130000,1
O-05614-20000,6
O-05614-30000,4
O-05614-40000,4
O-05614-50000,1
O-05614-60000,6
O-05614-70000,1
O-05614-80000,1
O-05614-90000,2
O-05615-10000,4
O-05615-20000,6
O-05615-30000,2
O-05615-40000,2
O-05616-10000,4
O-05617-10000,4
O-05617-20000,3
O-05618-10000,6
O-05619-10000,29
O-05621-10000,13
O-05622-10000,18
O-05622-20000,2
O-05623-10000,3
O-05623-20000,2
O-05624-10000,8
O-05624-20000,2
O-05624-30000,1
O-05625-10000,11
O-05625-20000,31
O-05625-30000,1
O-05626-10000,21
O-05626-20000,5
O-05626-30000,4
O-05627-10000,8
O-05628-10000,3
O-05628-20000,4
O-05628-30000,8
O-05628-40000,28
O-05628-50000,3
O-05628-60000,4
O-05629-10000,7
O-05630-10000,2
O-05630-20000,4
O-05630-30000,2
O-05630-40000,2
O-05632-10000,5
O-05632-20000,12
O-05632-30000,3
O-05633-10000,7
O-05634-10000,3
O-05634-20000,4
O-05634-30000,3
O-05634-40000,2
O-05635-10000,3
O-05636-10000,3
O-05636-20000,4
O-05636-30000,3
O-05636-40000,2
O-05636-50000,3
O-05636-60000,3
O-05636-70000,0
O-05639-10000,5
O-05640-10000,5
O-05640-20000,4
O-05641-10000,12
O-05641-20000,1
O-05641-30000,1
O-05641-40000,1
O-05641-50000,1
O-05641-60000,5
O-05643-10000,6
O-05643-20000,2
O-05644-10000,6
O-05644-20000,12
O-05644-30000,4
O-05645-10000,20
O-05645-20000,1
O-05646-10000,10
O-05647-10000,52
O-05648-10000,1
O-05649-10000,24
O-05649-20000,22
O-05649-30000,25
O-05649-50000,-1
O-05649-60000,-1
O-05650-10000,3
O-05650-20000,2
O-05650-30000,2
O-05650-40000,1
O-05651-10000,4
O-05651-20000,2
O-05651-30000,1
O-05652-10000,6
O-05652-20000,2
O-05654-10000,35
O-05655-10000,47
O-05655-20000,3
O-05656-10000,24
O-05656-20000,10
O-05656-30000,30
O-05656-40000,20
O-05656-50000,20
O-05656-60000,10
O-05657-10000,7
O-05658-10000,13
O-05658-20000,4
O-05659-10000,15
O-05659-20000,34
O-05660-10000,5
O-05661-10000,8
O-05662-10000,2
O-05663-10000,12
O-05665-10000,7
O-05665-20000,2
O-05666-10000,16
O-05667-10000,7
O-05668-10000,8
O-05668-20000,1
O-05669-10000,30
O-05670-10000,11
O-05671-10000,4
O-05673-10000,3
O-05673-20000,2
O-05673-30000,1
O-05673-40000,1
O-05674-10000,7
O-05674-20000,9
O-05674-30000,4
O-05674-40000,10
O-05674-50000,1
O-05676-10000,17
O-05676-20000,6
O-05676-30000,2
O-05676-40000,30
O-05676-50000,1
O-05676-60000,60
O-05676-70000,3
O-05677-10000,17
O-05677-20000,1
O-05677-30000,4
O-05677-40000,2
O-05677-50000,2
O-05677-60000,10
O-05677-70000,2
O-05677-80000,2
O-05678-10000,3
O-05678-20000,2
O-05678-30000,4
O-05679-10000,14
O-05679-20000,3
O-05679-30000,21
O-05679-40000,3
O-05679-50000,2
O-05679-60000,1
O-05679-70000,1
O-05679-80000,1
O-05680-10000,9
O-05680-20000,3
O-05681-10000,38
O-05681-20000,3
O-05682-10000,20
O-05682-20000,2
O-05683-10000,5
O-05683-20000,3
O-05683-30000,1
O-05684-10000,30
O-05684-20000,4
O-05684-30000,3
O-05685-10000,9
O-05688-10000,40
O-05688-20000,1
O-05689-10000,23
O-05689-20000,16
O-05690-10000,3
O-05691-10000,10
O-05692-10000,16
O-05693-10000,5
O-05693-20000,6
O-05694-10000,10
O-05695-10000,2
O-05696-10000,51
O-05698-10000,16
O-05698-20000,6
O-05698-30000,4
O-05698-40000,2
O-05698-50000,2
O-05698-60000,1
O-05698-70000,1
O-05698-80000,1
O-05698-90000,1
O-05699-10000,3
O-05699-20000,4
O-05699-30000,7
O-05699-40000,1
O-05700-10000,13
O-05700-20000,11
O-05700-30000,2
O-05701-10000,11
O-05701-20000,2
O-05702-10000,155
O-05702-20000,26
O-05703-10000,3
O-05703-100000,1
O-05703-110000,3
O-05703-120000,1
O-05703-140000,-1
O-05703-150000,-1
O-05703-160000,-1
O-05703-170000,-1
O-05703-20000,6
O-05703-30000,2
O-05703-40000,1
O-05703-50000,1
O-05703-60000,1
O-05703-70000,1
O-05703-90000,1
O-05704-10000,13
O-05705-10000,29
O-05706-10000,11
O-05707-10000,13
O-05709-10000,8
O-05709-20000,5
O-05710-10000,14
O-05710-20000,9
O-05711-10000,8
O-05711-20000,2
O-05713-10000,4
O-05713-20000,1
O-05714-10000,7
O-05714-20000,20
O-05714-30000,1
O-05715-10000,2
O-05716-10000,1
O-05716-20000,1
O-05716-30000,1
O-05717-10000,4
O-05718-10000,2
O-05720-10000,6
O-05720-100000,20
O-05720-110000,20
O-05720-120000,1
O-05720-130000,2
O-05720-140000,2
O-05720-150000,1
O-05720-160000,1
O-05720-20000,11
O-05720-30000,2
O-05720-40000,5
O-05720-50000,10
O-05720-60000,6
O-05720-70000,6
O-05720-80000,5
O-05720-90000,6
O-05721-10000,105
O-05721-20000,21
O-05721-30000,2
O-05722-10000,8
O-05722-20000,6
O-05722-30000,3
O-05722-40000,1
O-05722-60000,1
O-05723-10000,23
O-05724-10000,13
O-05724-20000,4
O-05725-10000,93
O-05725-20000,32
O-05725-30000,71
O-05725-40000,136
O-05725-50000,97
O-05725-60000,1
O-05725-80000,1
O-05726-10000,6
O-05727-10000,42
O-05727-20000,35
O-05728-10000,4
O-05728-20000,2
O-05728-30000,2
O-05728-40000,1
O-05728-50000,-1
O-05728-60000,-1
O-05729-10000,8
O-05729-20000,3
O-05729-30000,1
O-05729-40000,4
O-05729-50000,4
O-05729-60000,50
O-05729-70000,1
O-05731-10000,4
O-05731-100000,2
O-05731-110000,1
O-05731-120000,2
O-05731-130000,2
O-05731-140000,2
O-05731-150000,3
O-05731-160000,3
O-05731-170000,1
O-05731-180000,15
O-05731-20000,8
O-05731-30000,3
O-05731-40000,3
O-05731-50000,7
O-05731-60000,5
O-05731-70000,1
O-05731-80000,4
O-05731-90000,2
O-05732-10000,22
O-05732-20000,2
O-05732-30000,2
O-05732-40000,2
O-05732-50000,1
O-05733-10000,5
O-05733-20000,3
O-05733-30000,7
O-05733-40000,1
O-05733-50000,10
O-05733-60000,1
O-05734-10000,6
O-05734-20000,3
O-05734-30000,2
O-05735-10000,80
O-05735-20000,31
O-05735-30000,23
O-05735-40000,3
O-05736-10000,12
O-05737-10000,2
O-05737-20000,4
O-05738-10000,3
O-05739-10000,21
O-05740-10000,55
O-05740-20000,1
O-05740-30000,1
O-05742-10000,6
O-05743-10000,13
O-05743-20000,1
O-05744-10000,5
O-05744-20000,5
O-05744-30000,4
O-05744-40000,1
O-05744-50000,2
O-05744-60000,1
O-05745-10000,7
O-05746-10000,11
O-05746-20000,24
O-05746-30000,14
O-05746-40000,14
O-05747-10000,3
O-05748-10000,3
O-05748-20000,2
O-05748-30000,1
O-05748-40000,2
O-05748-50000,1
O-05749-10000,5
O-05749-20000,1
O-05750-10000,9
O-05751-10000,101
O-05751-20000,50
O-05751-30000,50
O-05751-40000,100
O-05753-10000,23
O-05754-10000,26
O-05754-20000,11
O-05754-30000,8
O-05754-40000,11
O-05754-50000,10
O-05754-60000,10
O-05754-70000,1
O-05755-10000,7
O-05755-20000,2
O-05755-30000,1
O-05755-50000,1
O-05756-10000,2
O-05757-10000,3
O-05757-20000,2
O-05757-30000,0
O-05757-40000,1
O-05758-10000,14
O-05759-10000,8
O-05759-20000,7
O-05759-30000,1
O-05760-10000,8
O-05760-20000,13
O-05760-30000,10
O-05760-40000,10
O-05760-50000,10
O-05760-60000,24
O-05760-70000,10
O-05760-80000,1
O-05761-10000,25
O-05761-20000,30
O-05761-30000,1
O-05764-10000,102
O-05765-10000,8
O-05766-10000,110
O-05767-10000,18
O-05767-20000,25
O-05768-10000,8
O-05768-20000,2
O-05769-10000,11
O-05769-20000,9
O-05769-30000,7
O-05769-40000,4
O-05769-50000,13
O-05769-60000,6
O-05769-70000,6
O-05769-80000,1
O-05770-10000,12
O-05770-20000,3
O-05770-30000,2
O-05771-10000,8
O-05771-20000,1
O-05772-10000,8
O-05772-20000,2
O-05773-10000,101
O-05773-20000,11
O-05773-30000,1
O-05775-10000,4
O-05775-20000,4
O-05776-10000,7
O-05776-20000,5
O-05777-10000,14
O-05777-20000,1
O-05778-10000,12
O-05778-20000,3
O-05779-10000,6
O-05779-20000,3
O-05780-10000,12
O-05780-20000,2
O-05781-10000,12
O-05781-100000,1
O-05781-20000,11
O-05781-30000,7
O-05781-40000,8
O-05781-50000,3
O-05781-60000,1
O-05781-70000,1
O-05781-80000,50
O-05781-90000,2
O-05782-10000,7
O-05783-10000,2
O-05783-20000,2
O-05783-30000,3
O-05784-10000,8
O-05784-20000,4
O-05786-10000,22
O-05786-20000,3
O-05786-30000,10
O-05786-40000,10
O-05786-50000,1
O-05786-60000,2
O-05787-10000,3
O-05787-20000,6
O-05787-30000,5
O-05787-40000,28
O-05787-50000,13
O-05787-60000,1
O-05787-70000,2
O-05788-10000,33
O-05789-10000,43
O-05790-10000,34
O-05790-20000,8
O-05790-30000,15
O-05790-40000,5
O-05790-60000,9
O-05790-70000,-1
O-05791-10000,17
O-05791-20000,23
O-05792-10000,7
O-05792-20000,0
O-05792-30000,1
O-05792-40000,1
O-05792-50000,1
O-05793-10000,22
O-05794-10000,7
O-05794-20000,2
O-05794-30000,2
O-05795-10000,13
O-05795-20000,1
O-05795-30000,1
O-05795-40000,1
O-05797-10000,27
O-05798-10000,17
O-05798-20000,12
O-05798-30000,6
O-05798-40000,12
O-05798-50000,6
O-05798-60000,1
O-05799-10000,17
O-05799-20000,12
O-05800-10000,18
O-05800-20000,11
O-05801-10000,24
O-05801-20000,21
O-05802-10000,17
O-05803-10000,3
O-05803-20000,4
O-05804-10000,24
O-05804-20000,2
O-05805-10000,15
O-05805-20000,1
O-05806-10000,4
O-05806-20000,2
O-05806-30000,2
O-05806-40000,2
O-05806-50000,1
O-05806-60000,1
O-05806-70000,1
O-05808-10000,4
O-05808-20000,4
O-05808-30000,2
O-05808-40000,3
O-05808-50000,2
O-05809-10000,14
O-05809-20000,3
O-05810-10000,18
O-05812-10000,6
O-05813-10000,5
O-05814-10000,7
O-05814-20000,4
O-05814-30000,2
O-05815-10000,7
O-05815-20000,1
O-05815-30000,1
O-05815-40000,2
O-05815-50000,1
O-05815-60000,-1
O-05815-70000,-1
O-05816-10000,8
O-05816-20000,3
O-05816-30000,10
O-05817-10000,7
O-05817-20000,1
O-05819-10000,27
O-05820-10000,5
O-05821-10000,16
O-05821-20000,3
O-05821-30000,1
O-05821-50000,1
O-05822-10000,3
O-05822-20000,2
O-05823-10000,7
O-05823-20000,4
O-05823-30000,3
O-05823-40000,1
O-05823-50000,1
O-05823-60000,2
O-05824-10000,14
O-05824-20000,12
O-05825-10000,3
O-05827-10000,42
O-05827-20000,2
O-05828-10000,5
O-05830-10000,6
O-05831-10000,15
O-05831-20000,3
O-05833-10000,13
O-05834-10000,24
O-05834-20000,4
O-05834-30000,4
O-05835-10000,9
O-05835-20000,2
O-05836-10000,4
O-05836-20000,2
O-05837-10000,3
O-05838-10000,112
O-05838-20000,112
O-05839-10000,2
O-05839-20000,2
O-05839-30000,2
O-05841-10000,32
O-05842-10000,18
O-05842-20000,12
O-05843-10000,6
O-05844-10000,3
O-05844-20000,3
O-05844-30000,3
O-05844-40000,3
O-05844-50000,2
O-05844-60000,1
O-05845-10000,2
O-05846-10000,12
O-05847-10000,7
O-05849-10000,2
O-05849-20000,4
O-05849-30000,5
O-05849-40000,10
O-05849-50000,1
O-05849-60000,1
O-05850-10000,2
O-05852-10000,10
O-05852-20000,16
O-05852-30000,1
O-05853-10000,10
O-05853-20000,7
O-05853-30000,4
O-05853-40000,2
O-05853-50000,1
O-05854-10000,3
O-05854-20000,8
O-05855-10000,25
O-05855-20000,4
O-05855-30000,3
O-05856-10000,22
O-05857-10000,19
O-05857-20000,3
O-05858-10000,8
O-05858-20000,34
O-05858-30000,16
O-05858-40000,2
O-05859-10000,2
O-05859-20000,1
O-05860-10000,11
O-05860-20000,2
O-05860-30000,6
O-05861-10000,2
O-05861-20000,2
O-05863-10000,2
O-05863-20000,1
O-05863-30000,3
O-05864-10000,24
O-05864-20000,22
O-05864-30000,13
O-05865-10000,3
O-05865-20000,3
O-05865-30000,3
O-05866-10000,3
O-05866-20000,3
O-05866-30000,8
O-05866-40000,11
O-05867-10000,17
O-05867-20000,3
O-05867-30000,1
O-05867-40000,1
O-05868-10000,5
O-05868-20000,5
O-05868-30000,17
O-05868-50000,4
O-05869-10000,5
O-05870-10000,17
O-05871-10000,2
O-05871-20000,2
O-05871-30000,1
O-05871-40000,1
O-05872-10000,5
O-05872-20000,2
O-05872-30000,2
O-05872-40000,1
O-05874-10000,12
O-05874-20000,4
O-05874-30000,2
O-05874-40000,3
O-05874-50000,5
O-05874-60000,2
O-05874-70000,2
O-05875-10000,22
O-05875-110000,1
O-05875-20000,16
O-05875-30000,6
O-05875-40000,2
O-05875-50000,1
O-05875-60000,2
O-05875-70000,1
O-05875-80000,1
O-05875-90000,1
O-05876-10000,7
O-05876-20000,2
O-05877-10000,31
O-05877-20000,6
O-05877-30000,7
O-05878-10000,11
O-05878-20000,1
O-05879-10000,3
O-05879-20000,2
O-05880-10000,4
O-05880-20000,2
O-05880-30000,28
O-05880-40000,1
O-05880-50000,-1
O-05880-60000,-1
O-05880-70000,-1
O-05881-10000,6
O-05881-20000,4
O-05882-10000,6
O-05883-10000,10
O-05886-10000,4
O-05886-20000,2
O-05887-10000,13
O-05887-20000,7
O-05888-10000,27
O-05888-20000,7
O-05888-30000,6
O-05888-40000,10
O-05889-10000,103
O-05890-10000,8
O-05891-10000,5
O-05892-10000,4
O-05892-100000,-1
O-05892-110000,-1
O-05892-120000,-1
O-05892-130000,-1
O-05892-20000,31
O-05892-30000,30
O-05892-40000,2
O-05892-50000,2
O-05892-60000,1
O-05892-70000,1
O-05892-90000,-1
O-05893-10000,3
O-05893-20000,2
O-05893-30000,1
O-05893-40000,1
O-05894-10000,2
O-05897-10000,6
O-05897-20000,1
O-05898-10000,2
O-05900-10000,2
O-05901-10000,2
O-05902-10000,24
O-05902-20000,22
O-05902-30000,20
O-05902-40000,6
O-05902-50000,10
O-05903-10000,4
O-05904-10000,2
O-05904-20000,4
O-05905-10000,2
O-05907-10000,12
O-05907-20000,5
O-05907-30000,81
O-05907-40000,70
O-05907-50000,22
O-05907-60000,1
O-05907-70000,2
O-05907-80000,20
O-05907-90000,3
O-05908-10000,42
O-05908-20000,202
O-05908-30000,8
O-05908-40000,1
O-05909-10000,25
O-05909-20000,38
O-05909-30000,38
O-05910-10000,3
O-05910-20000,2
O-05911-10000,6
O-05911-20000,2
O-05911-30000,1
O-05912-10000,4
O-05912-20000,3
O-05912-30000,1
O-05912-40000,1
O-05912-50000,1
O-05912-60000,2
O-05912-70000,1
O-05912-80000,1
O-05913-10000,9
O-05913-100000,5
O-05913-110000,5
O-05913-120000,5
O-05913-130000,2
O-05913-140000,1
O-05913-20000,16
O-05913-30000,12
O-05913-40000,2
O-05913-50000,7
O-05913-60000,3
O-05913-70000,4
O-05913-80000,5
O-05913-90000,5
O-05914-10000,19
O-05914-20000,14
O-05914-30000,9
O-05914-40000,6
O-05914-50000,5
O-05914-60000,6
O-05915-10000,16
O-05915-20000,4
O-05915-30000,20
O-05915-40000,3
O-05915-50000,20
O-05916-10000,2
O-05916-20000,4
O-05918-10000,12
O-05918-20000,6
O-05919-10000,10
O-05919-20000,2
O-05920-10000,9
O-05920-20000,5
O-05920-30000,5
O-05920-40000,1
O-05921-10000,15
O-05922-10000,52
O-05922-20000,62
O-05922-30000,3
O-05923-10000,13
O-05924-10000,7
O-05925-10000,5
O-05925-100000,1
O-05925-20000,3
O-05925-30000,2
O-05925-40000,2
O-05925-50000,2
O-05925-60000,2
O-05925-70000,3
O-05925-80000,4
O-05925-90000,1
O-05926-10000,3
O-05926-20000,1
O-05927-10000,9
O-05927-20000,48
O-05927-30000,108
O-05927-40000,1
O-05929-10000,15
O-05929-20000,1
O-05930-10000,11
O-05930-100000,8
O-05930-110000,3
O-05930-120000,30
O-05930-130000,2
O-05930-20000,20
O-05930-30000,20
O-05930-40000,10
