Order Number,Country,Region,Item Number,Sales Qty,Sales Amount,Order Date,Order Year,Order Qtr,Order Month,Order Week,Intercompany,Prod Segment,Product Code,Product Line,Invoice Number,Invoice Posting Date,Sales Year,Sales Qtr,Sales Month,Sales Week,Instrument Count
O-04022,USA,N. America,C0233,-1,$0,4/6/2023,2023,Q2,APR,14,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-04844,USA,N. America,B1334,-1,$0,4/19/2023,2023,Q2,APR,16,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-11115,USA,N. America,B0425,-1,$0,4/26/2023,2023,Q2,APR,17,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05130,Great Britain,Europe,C0761,-4,$0,6/14/2024,2024,Q2,JUN,24,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08462,USA,N. America,C0033,-1,$0,8/21/2023,2023,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03797,USA,N. America,C1625,-16,$0,8/30/2023,2023,Q3,AUG,35,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01434,USA,N. America,C1261,-1,$0,9/5/2023,2023,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08026,USA,N. America,C2032,-1,$0,9/6/2023,2023,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06739,India,ROW,C0057,1,$0,9/6/2023,2023,Q3,SEP,36,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06739,India,ROW,C1117,1,$0,9/6/2023,2023,Q3,SEP,36,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-09469,USA,N. America,C2125,-2,$0,9/20/2023,2023,Q3,SEP,38,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07886,USA,N. America,B0000,-2,$0,10/10/2023,2023,Q4,OCT,41,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07120,USA,N. America,A4217,-1,$0,10/12/2023,2023,Q4,OCT,41,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08872,USA,N. America,B0125,-3,$0,10/16/2023,2023,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-10375,USA,N. America,C0361,-10,$0,10/26/2023,2023,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01603,USA,N. America,A3062,-1,$0,10/31/2023,2023,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08637,Japan,ROW,C0155,1,$0,11/22/2023,2023,Q4,NOV,47,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07712,USA,N. America,B3000,-1,$0,11/29/2023,2023,Q4,NOV,48,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,0
O-07111,USA,N. America,C0261,-20,$0,1/23/2024,2024,Q1,JAN,4,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02269,USA,N. America,B0533,-1,$0,1/30/2024,2024,Q1,JAN,5,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02134,USA,N. America,C0029,5,$0,2/14/2024,2024,Q1,FEB,7,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02134,USA,N. America,B0434,15,$0,2/14/2024,2024,Q1,FEB,7,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02134,USA,N. America,B0209,14,$0,2/14/2024,2024,Q1,FEB,7,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02134,USA,N. America,C0047,3,$0,2/14/2024,2024,Q1,FEB,7,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02134,USA,N. America,C0047,3,$0,2/14/2024,2024,Q1,FEB,7,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03111,USA,N. America,A4326,-1,$0,2/15/2024,2024,Q1,FEB,7,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05299,USA,N. America,C0161,-12,$0,2/16/2024,2024,Q1,FEB,7,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02321,USA,N. America,A2427,-24,$0,2/16/2024,2024,Q1,FEB,7,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-10956,South Korea,ROW,C1461,-5,$0,3/25/2024,2024,Q1,MAR,13,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06591,USA,N. America,C5025,-1,$0,3/27/2024,2024,Q1,MAR,13,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02253,USA,N. America,B0000,-1,$0,4/15/2024,2024,Q2,APR,16,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-04992,Japan,ROW,C0361,1,$0,6/10/2024,2024,Q2,JUN,24,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05092,Indonesia,ROW,A1525,1,$0,6/12/2024,2024,Q2,JUN,24,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05527,China,China,C0362,1,$0,6/27/2024,2024,Q2,JUN,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05757,Netherlands,Europe,C1617,1,$0,7/8/2024,2024,Q3,JUL,28,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07171,Argentina,ROW,C0961,-4,$0,8/20/2024,2024,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06902,USA,N. America,C1933,1,$0,8/27/2024,2024,Q3,AUG,35,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07156,France,Europe,B0160,1,$0,9/9/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07270,Italy,Europe,C0534,1,$0,9/11/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07377,Switzerland,Europe,A1462,1,$0,9/16/2024,2024,Q3,SEP,38,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07654,USA,N. America,B0125,3,$0,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07786,India,ROW,C0914,1,$0,10/1/2024,2024,Q4,OCT,40,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07808,USA,N. America,A4628,1,$0,10/2/2024,2024,Q4,OCT,40,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07841,Germany,Europe,B0525,1,$0,10/2/2024,2024,Q4,OCT,40,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07986,Switzerland,Europe,B0125,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07986,Switzerland,Europe,B0325,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07986,Switzerland,Europe,B0425,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07986,Switzerland,Europe,B0525,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08066,Japan,ROW,C0155,1,$0,10/11/2024,2024,Q4,OCT,41,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08057,Great Britain,Europe,B0433,1,$0,10/11/2024,2024,Q4,OCT,41,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08154,Great Britain,Europe,B0000,1,$0,10/15/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08149,Germany,Europe,C1334,1,$0,10/15/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08146,Mexico,ROW,B0000,1,$0,10/15/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08155,Thailand,ROW,CR0SP,1,$0,10/15/2024,2024,Q4,OCT,42,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,0
O-08172,India,ROW,A0625,8,$0,10/16/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08254,USA,N. America,B0000,1,$0,10/18/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08248,Indonesia,ROW,B0517,1,$0,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08242,Great Britain,Europe,A4217,1,$0,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08244,Great Britain,Europe,C0125,2,$0,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08327,USA,N. America,B0558,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08327,USA,N. America,A2225,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08310,USA,N. America,C1234,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08310,USA,N. America,A1128,2,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08310,USA,N. America,C1031,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08310,USA,N. America,C0261,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08310,USA,N. America,A0625,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08310,USA,N. America,A6625,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08310,USA,N. America,A5022,6,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08310,USA,N. America,A5122,2,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08310,USA,N. America,C6425,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08310,USA,N. America,C1625,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08310,USA,N. America,A7828,4,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08329,Germany,Europe,C0153,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08337,France,Europe,A3322,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08347,Germany,Europe,C0116,1,$0,10/23/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08356,Netherlands,Europe,C5033,1,$0,10/24/2024,2024,Q4,OCT,43,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08371,USA,N. America,A6925,2,$0,10/24/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08367,Mexico,ROW,A0062,1,$0,10/24/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08362,France,Europe,C0261,1,$0,10/24/2024,2024,Q4,OCT,43,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02717,USA,N. America,B0050,0,$0,2/3/2022,2022,Q1,FEB,5,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-02717,USA,N. America,A3116,0,$0,2/3/2022,2022,Q1,FEB,5,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02717,USA,N. America,B0125,0,$0,2/3/2022,2022,Q1,FEB,5,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02717,USA,N. America,B0225,0,$0,2/3/2022,2022,Q1,FEB,5,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02717,USA,N. America,B0325,0,$0,2/3/2022,2022,Q1,FEB,5,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05880,Czechia,Europe,C0200,0,$0,6/10/2022,2022,Q2,JUN,23,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-05880,Czechia,Europe,B2300,0,$0,6/10/2022,2022,Q2,JUN,23,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,0
O-05880,Czechia,Europe,C0361,0,$0,6/10/2022,2022,Q2,JUN,23,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05880,Czechia,Europe,X4040,0,$0,6/10/2022,2022,Q2,JUN,23,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0
O-06411,Canada,ROW,C0000,0,$0,6/28/2022,2022,Q2,JUN,26,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-06411,Canada,ROW,A3062,0,$0,6/28/2022,2022,Q2,JUN,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-04886,USA,N. America,C0300,0,$0,6/15/2023,2023,Q2,JUN,24,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-04886,USA,N. America,C0533,0,$0,6/15/2023,2023,Q2,JUN,24,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-04886,USA,N. America,C1533,0,$0,6/15/2023,2023,Q2,JUN,24,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06353,USA,N. America,C0300,0,$0,8/2/2024,2024,Q3,AUG,32,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,1
O-06353,USA,N. America,A3062,0,$0,8/2/2024,2024,Q3,AUG,32,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-06353,USA,N. America,A8016,0,$0,8/2/2024,2024,Q3,AUG,32,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-06353,USA,N. America,A1616,0,$0,8/2/2024,2024,Q3,AUG,32,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-06353,USA,N. America,B3000,0,$0,8/2/2024,2024,Q3,AUG,32,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,1
O-06353,USA,N. America,C0000,0,$0,8/2/2024,2024,Q3,AUG,32,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,1
O-06353,USA,N. America,X1405,0,$0,8/2/2024,2024,Q3,AUG,32,Not IC,Other Revenue,Other Revenue,Other,,,,,,,1
O-08297,USA,N. America,C1033,0,$0,10/22/2024,2024,Q4,OCT,43,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,2
O-08297,USA,N. America,C1533,0,$0,10/22/2024,2024,Q4,OCT,43,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,2
O-08297,USA,N. America,C2333,0,$0,10/22/2024,2024,Q4,OCT,43,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,2
O-08297,USA,N. America,C2133,0,$0,10/22/2024,2024,Q4,OCT,43,Not IC,GregCo,GregCo Parts/Accessories,Parts/Accessories,,,,,,,2
O-08297,USA,N. America,X5269,0,$0,10/22/2024,2024,Q4,OCT,43,Not IC,Other Revenue,Other Revenue,Other,,,,,,,2
O-08297,USA,N. America,X3782,0,$0,10/22/2024,2024,Q4,OCT,43,Not IC,Other Revenue,Other Revenue,Other,,,,,,,2
O-08297,USA,N. America,C0000,0,$0,10/22/2024,2024,Q4,OCT,43,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,2
O-08297,USA,N. America,A0146,0,$0,10/22/2024,2024,Q4,OCT,43,Not IC,Other Revenue,Training Charges,Training/Expedite Fees,,,,,,,2
O-08297,USA,N. America,A0046,0,$0,10/22/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,2
O-04154,USA,N. America,X7443,0,$0,5/3/2024,2024,Q2,MAY,18,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0
O-04154,USA,N. America,C0000,0,$0,5/3/2024,2024,Q2,MAY,18,Not IC,GregCo,GregCo Instruments,Instruments,,,,,,,0
O-04154,USA,N. America,A0046,0,$0,5/3/2024,2024,Q2,MAY,18,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,0
O-05214,Canada,ROW,C0000,0,$0,6/17/2024,2024,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-05214,Canada,ROW,A0062,0,$0,6/17/2024,2024,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05214,Canada,ROW,B0000,0,$0,6/17/2024,2024,Q2,JUN,25,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,0
O-05214,Canada,ROW,X1928,0,$0,6/17/2024,2024,Q2,JUN,25,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0
O-05214,Canada,ROW,A0046,0,$0,6/17/2024,2024,Q2,JUN,25,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,0
O-05370,Mexico,ROW,B0000,0,$0,6/21/2024,2024,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-05370,Mexico,ROW,X1915,0,$0,6/21/2024,2024,Q2,JUN,25,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0
O-06761,USA,N. America,A3062,0,$0,8/20/2024,2024,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06761,USA,N. America,A3062,0,$0,8/20/2024,2024,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06761,USA,N. America,C1533,0,$0,8/20/2024,2024,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06761,USA,N. America,B5000,0,$0,8/20/2024,2024,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06761,USA,N. America,C3533,0,$0,8/20/2024,2024,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06761,USA,N. America,C2733,0,$0,8/20/2024,2024,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06761,USA,N. America,C1033,0,$0,8/20/2024,2024,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06761,USA,N. America,C5300,0,$0,8/20/2024,2024,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-06761,USA,N. America,C5033,0,$0,8/20/2024,2024,Q3,AUG,34,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,0
O-06761,USA,N. America,X5234,0,$0,8/20/2024,2024,Q3,AUG,34,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0
O-06761,USA,N. America,A0046,0,$0,8/20/2024,2024,Q3,AUG,34,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,0
O-06761,USA,N. America,A0146,0,$0,8/20/2024,2024,Q3,AUG,34,Not IC,Other Revenue,Training Charges,Training/Expedite Fees,,,,,,,0
O-06884,USA,N. America,C0100,0,$0,8/26/2024,2024,Q3,AUG,35,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-06884,USA,N. America,A3062,0,$0,8/26/2024,2024,Q3,AUG,35,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06884,USA,N. America,C0533,0,$0,8/26/2024,2024,Q3,AUG,35,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06884,USA,N. America,C1533,0,$0,8/26/2024,2024,Q3,AUG,35,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06884,USA,N. America,X1158,0,$0,8/26/2024,2024,Q3,AUG,35,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0
O-06884,USA,N. America,A0046,0,$0,8/26/2024,2024,Q3,AUG,35,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,0
O-07215,USA,N. America,A3062,0,$0,9/10/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07215,USA,N. America,A3062,0,$0,9/10/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07215,USA,N. America,A3062,0,$0,9/10/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07215,USA,N. America,A3062,0,$0,9/10/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07215,USA,N. America,A3062,0,$0,9/10/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07215,USA,N. America,X6680,0,$0,9/10/2024,2024,Q3,SEP,37,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0
O-07215,USA,N. America,C0600,0,$0,9/10/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-07240,USA,N. America,A3062,0,$0,9/11/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07240,USA,N. America,B0000,0,$0,9/11/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-07240,USA,N. America,X2414,0,$0,9/11/2024,2024,Q3,SEP,37,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0
O-07507,USA,N. America,C0050,0,$0,9/20/2024,2024,Q3,SEP,38,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-07507,USA,N. America,A0046,0,$0,9/20/2024,2024,Q3,SEP,38,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,0
O-07716,USA,N. America,A3062,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07716,USA,N. America,B0533,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07696,USA,N. America,A3062,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07725,USA,N. America,A0062,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07725,USA,N. America,A0416,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07725,USA,N. America,C0000,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-07716,USA,N. America,B1000,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-07696,USA,N. America,C0000,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-07725,USA,N. America,X7421,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0
O-07725,USA,N. America,X7230,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0
O-07695,USA,N. America,X3565,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,Subsidiary Inc,Subsidiary Inc Instruments,Instruments,,,,,,,0
O-07695,USA,N. America,X6824,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,Subsidiary Inc,Service Repairs,"SROs - Parts, Labor & Misc",,,,,,,0
O-07695,USA,N. America,X7556,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,Subsidiary Inc,Subsidiary Inc Parts/Accessories,Parts/Accessories,,,,,,,0
O-07725,USA,N. America,A0046,0,$0,9/27/2024,2024,Q3,SEP,39,Not IC,Service,SolaCorp Parts/Accessories,"SROs - Parts, Labor & Misc",,,,,,,0
O-07776,USA,N. America,X6837,0,$0,9/30/2024,2024,Q3,SEP,39,Not IC,Other Revenue,Other Revenue,Other,,,,,,,0
O-07776,USA,N. America,C0000,0,$0,9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Instruments,Instruments,,,,,,,0
O-07776,USA,N. America,B3000,0,$0,9/30/2024,2024,Q3,SEP,39,Not IC,SolaCorp,MAJOR ACCESSORIES,Major Accessories,,,,,,,0
