Order Number,Country Code,Country,Region,Item Number,Sales Qty,Sales Amount,Order Date,Order Week,Intercompany,Prod Segment,Product Code,Product Line,Invoice Number,Invoice Posting Date,Instrument Count
O-04580,KR,South Korea,ROW,C0333,1,$0,6/30/2024,26,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04580,9/13/2024,2
O-07207,KR,South Korea,ROW,B0000,1,$0,9/10/2024,37,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07207,9/20/2024,3
O-07431,CN,China,China,B0000,1,$0,9/18/2024,38,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07431,9/20/2024,2
O-07431,CN,China,China,C0333,1,$0,9/18/2024,38,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07431,9/20/2024,2
O-06973,TR,Turkey,ROW,A0160,1,$0,8/29/2024,35,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06973,9/30/2024,2
O-02624,CN,China,China,B0000,1,$0,5/28/2024,22,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02624,5/28/2024,1
O-09976,DE,Germany,Europe,B0225,1,$0,1/24/2024,4,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09976,7/18/2024,4
O-09647,AU,Australia,ROW,A0160,1,$0,1/8/2024,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09647,3/15/2024,1
O-09626,IT,Italy,Europe,B0000,1,$0,1/5/2024,1,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09626,3/29/2024,1
O-03271,CN,China,China,B0000,1,$0,3/28/2024,13,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03271,4/19/2024,1
O-02827,CN,China,China,B0162,1,$0,3/13/2024,11,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02827,4/26/2024,1
O-03981,HU,Hungary,Europe,B0000,1,$0,7/26/2024,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03981,7/26/2024,1
O-03241,FR,France,Europe,A0160,1,$0,3/27/2024,13,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03241,5/9/2024,1
O-03197,FR,France,Europe,A0160,1,$0,3/26/2024,13,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03197,5/9/2024,1
O-04395,NL,Netherlands,Europe,B0000,1,$0,5/31/2024,22,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04395,5/31/2024,1
O-04435,FR,France,Europe,C0533,1,$0,5/31/2024,22,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04435,5/31/2024,1
O-03233,CN,China,China,B0162,1,$0,3/27/2024,13,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03233,5/31/2024,1
O-03371,AU,Australia,ROW,A0160,1,$0,4/2/2024,14,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03371,6/5/2024,1
O-04558,NO,Norway,Europe,B0000,1,$0,6/30/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04558,6/30/2024,1
O-02629,DE,Germany,Europe,C1533,1,$0,3/5/2024,10,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02629,6/6/2024,1
O-04284,GB,Great Britain,Europe,A0160,1,$0,5/31/2024,22,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04284,6/7/2024,1
O-04732,GB,Great Britain,Europe,B0000,1,$0,6/30/2024,26,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04732,6/30/2024,1
O-04732,GB,Great Britain,Europe,C0233,1,$0,6/30/2024,26,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04732,6/30/2024,1
O-04168,CN,China,China,B0000,1,$0,5/6/2024,19,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04168,6/7/2024,1
O-04690,FR,France,Europe,A0160,1,$0,6/30/2024,26,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04690,6/30/2024,1
O-04717,CN,China,China,A0160,1,$0,6/30/2024,26,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04717,6/30/2024,1
O-05099,CN,China,China,B0225,1,$0,8/22/2024,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05099,8/22/2024,1
O-04687,ES,Spain,Europe,C0261,1,$0,6/30/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04687,6/30/2024,1
O-04198,FR,France,Europe,B0162,1,$0,5/7/2024,19,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04198,6/19/2024,1
O-04198,FR,France,Europe,C2561,1,$0,5/7/2024,19,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04198,6/19/2024,1
O-04198,FR,France,Europe,C1161,1,$0,5/7/2024,19,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04198,6/19/2024,1
O-04198,FR,France,Europe,C1561,1,$0,5/7/2024,19,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04198,6/19/2024,1
O-04906,FR,France,Europe,A0160,1,$0,7/31/2024,31,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04906,7/31/2024,1
O-05238,DE,Germany,Europe,C0233,1,$0,8/22/2024,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05238,8/22/2024,1
O-05239,DE,Germany,Europe,C0233,1,$0,8/22/2024,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05239,8/22/2024,1
O-05140,CN,China,China,B0225,1,$0,8/22/2024,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05140,8/22/2024,1
O-02501,US,USA,N. America,B0000,1,$0,4/9/2024,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02501,6/26/2024,1
O-04445,US,USA,N. America,B0000,1,$0,5/31/2024,22,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04445,6/28/2024,1
O-04808,MX,Mexico,ROW,B0000,1,$0,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04808,7/31/2024,1
O-04808,MX,Mexico,ROW,C0233,1,$0,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04808,7/31/2024,1
O-04846,MX,Mexico,ROW,A0160,1,$0,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04846,7/31/2024,1
O-05627,MX,Mexico,ROW,A0160,1,$0,6/28/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05627,6/29/2024,1
O-05628,MX,Mexico,ROW,B0000,1,$0,6/28/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05628,6/29/2024,1
O-05628,MX,Mexico,ROW,C0233,1,$0,6/28/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05628,6/29/2024,1
O-05359,TW,Taiwan,ROW,A9134,1,$0,9/30/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05359,9/30/2024,1
O-05427,CN,China,China,C0333,1,$0,9/30/2024,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05427,9/30/2024,1
O-05427,CN,China,China,B0000,1,$0,9/30/2024,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05427,9/30/2024,1
O-05469,CN,China,China,B0000,1,$0,9/30/2024,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05469,9/30/2024,1
O-09976,DE,Germany,Europe,B0162,1,$0,1/24/2024,4,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09976,7/18/2024,4
O-04434,GB,Great Britain,Europe,A0160,1,$0,5/31/2024,22,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04434,7/19/2024,1
O-05997,ES,Spain,Europe,C0633,1,$0,7/19/2024,29,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05997,7/24/2024,1
O-05616,FR,France,Europe,A0160,1,$0,6/28/2024,26,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05616,7/25/2024,1
O-02456,IT,Italy,Europe,B0000,1,$0,4/10/2024,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02456,7/30/2024,1
O-05097,CN,China,China,B0000,1,$0,8/22/2024,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05097,8/22/2024,1
O-06007,BE,Belgium,Europe,B0000,1,$0,7/19/2024,29,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06007,8/8/2024,1
O-05352,KR,South Korea,ROW,C1461,1,$0,9/30/2024,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05352,9/30/2024,1
O-06275,KR,South Korea,ROW,C0333,1,$0,7/31/2024,31,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06275,8/9/2024,1
O-05762,KZ,Kazakhstan,ROW,A0160,1,$0,9/18/2024,38,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05762,9/4/2024,1
O-05862,KR,South Korea,ROW,A0160,1,$0,7/12/2024,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05862,9/5/2024,1
O-05646,AU,Australia,ROW,B0000,1,$0,6/30/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05646,9/11/2024,1
O-05224,TH,Thailand,ROW,A2116,1,$0,6/18/2024,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05224,9/10/2024,1
O-06319,SA,Saudi Arabia,ROW,A0160,1,$0,8/1/2024,32,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06319,9/12/2024,1
O-07255,BE,Belgium,Europe,A0160,1,$0,9/11/2024,37,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07255,9/20/2024,1
O-07673,MY,Malaysia,ROW,B0162,1,$0,9/26/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07673,9/27/2024,1
O-07567,CN,China,China,C0333,1,$0,9/24/2024,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07567,10/4/2024,1
O-06679,CN,China,China,C1061,1,$0,8/19/2024,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06679,10/11/2024,1
O-06679,CN,China,China,B0162,1,$0,8/19/2024,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06679,10/11/2024,1
O-08007,CN,China,China,C0233,1,$0,10/10/2024,41,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-08007,10/18/2024,1
O-07980,CN,China,China,C0233,1,$0,10/9/2024,41,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07980,10/18/2024,1
O-04356,SA,Saudi Arabia,ROW,B0000,1,$0,5/31/2024,22,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04356,10/23/2024,1
O-09923,DE,Germany,Europe,C0233,1,$0,8/28/2024,35,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09923,2/8/2024,1
O-09989,CN,China,China,A0160,1,$0,1/25/2024,4,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09989,1/26/2024,1
O-02418,US,USA,N. America,A0160,1,$0,3/18/2024,12,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02418,3/18/2024,1
O-02310,US,USA,N. America,A0160,1,$0,2/21/2024,8,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02310,2/29/2024,1
O-02931,US,USA,N. America,B0000,1,$0,9/4/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02931,9/4/2024,1
O-02291,US,USA,N. America,B0000,1,$0,2/20/2024,8,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02291,3/30/2024,2
O-03228,CN,China,China,B0000,1,$0,3/27/2024,13,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03228,4/5/2024,1
O-02497,US,USA,N. America,B0225,1,$0,4/5/2024,14,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02497,4/5/2024,1
O-03437,FR,France,Europe,C0633,1,$0,4/4/2024,14,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03437,4/11/2024,1
O-03150,GB,Great Britain,Europe,B0000,1,$0,3/25/2024,13,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03150,4/17/2024,1
O-09914,NL,Netherlands,Europe,A0160,1,$0,1/23/2024,4,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09914,4/25/2024,1
O-02247,US,USA,N. America,A0160,1,$0,2/19/2024,8,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02247,4/26/2024,1
O-03981,HU,Hungary,Europe,C0333,1,$0,7/26/2024,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03981,7/26/2024,1
O-03646,CN,China,China,B0225,1,$0,4/12/2024,15,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03646,5/10/2024,3
O-03340,TW,Taiwan,ROW,A0160,1,$0,3/29/2024,13,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03340,5/16/2024,1
O-04395,NL,Netherlands,Europe,C0333,1,$0,5/31/2024,22,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04395,5/31/2024,1
O-03851,CN,China,China,A0160,1,$0,4/22/2024,17,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03851,5/24/2024,1
O-04423,TH,Thailand,ROW,A0160,1,$0,5/31/2024,22,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04423,6/12/2024,1
O-04525,DE,Germany,Europe,B0525,1,$0,6/30/2024,26,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04525,6/30/2024,2
O-04558,NO,Norway,Europe,C0233,1,$0,6/30/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04558,6/30/2024,1
O-02629,DE,Germany,Europe,B0000,1,$0,3/5/2024,10,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02629,6/6/2024,1
O-03282,DK,Denmark,Europe,B0162,1,$0,3/28/2024,13,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03282,6/13/2024,1
O-04687,ES,Spain,Europe,B0000,1,$0,6/30/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04687,6/30/2024,1
O-04764,SG,Singapore,ROW,B0000,1,$0,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04764,7/31/2024,1
O-04842,CN,China,China,B0125,1,$0,7/31/2024,31,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04842,7/31/2024,1
O-05150,FR,France,Europe,A0160,1,$0,8/22/2024,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05150,8/22/2024,1
O-02502,US,USA,N. America,C0633,1,$0,4/9/2024,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02502,6/26/2024,1
O-05435,NO,Norway,Europe,A0160,1,$0,9/30/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05435,9/30/2024,1
O-05183,JP,Japan,ROW,B0162,1,$0,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05183,8/22/2024,1
O-05630,MX,Mexico,ROW,A0160,1,$0,6/28/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05630,6/29/2024,1
O-05632,TW,Taiwan,ROW,C0633,1,$0,6/29/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05632,6/30/2024,1
O-03975,MA,Morocco,ROW,C0633,1,$0,4/30/2024,17,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03975,6/30/2024,1
O-05576,CN,China,China,A0160,1,$0,6/28/2024,26,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05576,7/3/2024,1
O-04813,KR,South Korea,ROW,C0333,1,$0,7/31/2024,31,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04813,7/31/2024,1
O-03855,CN,China,China,B0162,1,$0,7/16/2024,29,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03855,7/16/2024,0
O-05466,CN,China,China,A0160,1,$0,6/26/2024,26,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05466,7/12/2024,1
O-05394,KR,South Korea,ROW,B0225,1,$0,9/30/2024,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05394,9/30/2024,2
O-05768,KR,South Korea,ROW,C0333,1,$0,7/9/2024,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05768,7/19/2024,1
O-04889,JP,Japan,ROW,C1061,1,$0,7/31/2024,31,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04889,7/31/2024,1
O-05775,CN,China,China,A0160,1,$0,7/9/2024,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05775,7/26/2024,1
O-05533,IN,India,ROW,B0000,1,$0,9/30/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05533,9/30/2024,1
O-05127,KR,South Korea,ROW,B0000,1,$0,8/22/2024,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05127,8/22/2024,1
O-05352,KR,South Korea,ROW,C1361,1,$0,9/30/2024,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05352,9/30/2024,1
O-06039,CN,China,China,C0333,1,$0,7/22/2024,30,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06039,8/9/2024,1
O-05536,FR,France,Europe,B0000,1,$0,9/30/2024,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05536,9/30/2024,1
O-06160,MX,Mexico,ROW,A0160,1,$0,7/25/2024,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06160,8/20/2024,1
O-06280,FR,France,Europe,C0233,1,$0,7/31/2024,31,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06280,8/29/2024,1
O-06797,CN,China,China,C0261,1,$0,8/22/2024,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06797,8/30/2024,1
O-06544,NO,Norway,Europe,B0225,1,$0,8/13/2024,33,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06544,9/3/2024,1
O-05745,FR,France,Europe,A0160,1,$0,7/8/2024,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05745,9/5/2024,1
O-06920,KR,South Korea,ROW,B0000,1,$0,8/28/2024,35,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06920,9/6/2024,2
O-05224,TH,Thailand,ROW,B0000,1,$0,6/18/2024,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05224,9/10/2024,1
O-07050,IT,Italy,Europe,A0160,1,$0,9/4/2024,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07050,9/11/2024,1
O-06251,CN,China,China,B0000,1,$0,7/30/2024,31,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06251,9/13/2024,1
O-06891,CN,China,China,B0000,1,$0,8/27/2024,35,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06891,9/13/2024,1
O-07122,CN,China,China,B0000,1,$0,9/6/2024,36,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07122,9/20/2024,1
O-07431,CN,China,China,C0333,1,$0,9/18/2024,38,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07431,9/20/2024,2
O-04495,FR,France,Europe,B0000,1,$0,6/30/2024,26,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04495,9/20/2024,0
O-07673,MY,Malaysia,ROW,C0761,1,$0,9/26/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07673,9/27/2024,1
O-07768,ES,Spain,Europe,C0633,1,$0,9/30/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07768,9/30/2024,1
O-06973,TR,Turkey,ROW,B0000,1,$0,8/29/2024,35,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06973,9/30/2024,2
O-07551,IE,Ireland,Europe,A0160,1,$0,9/23/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07551,9/30/2024,1
O-07630,CN,China,China,B0000,1,$0,9/25/2024,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07630,10/4/2024,1
O-06679,CN,China,China,C0861,1,$0,8/19/2024,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-06679,10/11/2024,1
O-07751,CN,China,China,B0000,1,$0,9/30/2024,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07751,10/11/2024,1
O-07735,CN,China,China,C0333,1,$0,9/30/2024,39,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07735,10/11/2024,1
O-07812,IT,Italy,Europe,C0233,1,$0,10/2/2024,40,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-07812,10/18/2024,1
O-08045,KR,South Korea,ROW,B0000,1,$0,10/11/2024,41,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-08045,10/18/2024,1
O-08164,AU,Australia,ROW,A0160,1,$0,10/16/2024,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-08164,10/23/2024,1
O-02297,RO,Romania,Europe,C0233,1,$0,2/20/2024,8,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02297,2/28/2024,1
O-10282,CA,Canada,ROW,B0000,1,$0,2/6/2024,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10282,3/14/2024,1
O-09800,CN,China,China,C0233,1,$0,1/17/2024,3,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09800,2/9/2024,1
O-09794,ID,Indonesia,ROW,A0160,1,$0,1/17/2024,3,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09794,2/15/2024,2
O-09794,ID,Indonesia,ROW,B0000,1,$0,1/17/2024,3,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-09794,2/15/2024,2
O-08786,CA,Canada,ROW,B5220,1,$0,1/17/2024,3,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-08786,1/17/2024,1
O-10124,VN,Vietnam,ROW,A0160,1,$0,1/31/2024,5,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10124,3/26/2024,1
O-10120,CN,China,China,B0000,1,$0,1/31/2024,5,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10120,3/29/2024,2
O-03065,CN,China,China,B0000,1,$0,3/21/2024,12,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03065,3/30/2024,1
O-03142,CN,China,China,B0000,1,$0,3/25/2024,13,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03142,3/30/2024,2
O-02386,CN,China,China,A0160,1,$0,2/26/2024,9,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-02386,4/19/2024,1
O-03817,AE,United Arab Emirates,ROW,A0160,1,$0,4/19/2024,16,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03817,5/14/2024,2
O-03615,CA,Canada,ROW,B0000,1,$0,4/11/2024,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03615,6/12/2024,1
O-03615,CA,Canada,ROW,C2733,1,$0,4/11/2024,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03615,6/12/2024,1
O-03615,CA,Canada,ROW,A8416,1,$0,4/11/2024,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03615,6/12/2024,1
O-03970,CN,China,China,B0000,1,$0,4/26/2024,17,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03970,5/31/2024,2
O-03676,ID,Indonesia,ROW,B0000,1,$0,4/15/2024,16,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03676,5/31/2024,1
O-03144,CN,China,China,C0333,1,$0,3/25/2024,13,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03144,6/7/2024,1
O-03144,CN,China,China,B0000,1,$0,3/25/2024,13,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-03144,6/7/2024,1
O-10017,CN,China,China,A0160,1,$0,1/26/2024,4,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10017,6/11/2024,1
O-04590,AE,United Arab Emirates,ROW,A0160,1,$0,6/30/2024,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04590,6/30/2024,1
O-05234,CL,Chile,ROW,A3062,1,$0,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05234,8/22/2024,1
O-05234,CL,Chile,ROW,B0000,1,$0,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05234,8/22/2024,1
O-04011,CN,China,China,B0000,1,$0,4/30/2024,17,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-04011,6/27/2024,1
O-10220,CN,China,China,B0000,1,$0,2/5/2024,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-10220,6/28/2024,2
O-05448,CA,Canada,ROW,B0325,1,$0,9/30/2024,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05448,9/30/2024,1
O-05214,CA,Canada,ROW,C2461,1,$0,8/22/2024,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,I-05214,8/22/2024,1
