no,description,standardCost,qtyonPurchOrder,qtyonSalesOrder,replenishmentSystem,itemCategoryCode,Qty_onServiceOrder,c011_Consumable,qtyonProdOrder,qtyonComponentLines
X1732,Class X #1732,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1733,Class X #1733,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1734,Class X #1734,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1735,Class X #1735,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1736,Class X #1736,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1737,Class X #1737,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1739,Class X #1739,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1741,Class X #1741,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1742,Class X #1742,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1743,Class X #1743,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1744,Class X #1744,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1745,Class X #1745,0,0,1,Prod. Order,XXX,0,FALSE,0,0
X1746,Class X #1746,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1747,Class X #1747,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1748,Class X #1748,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1749,Class X #1749,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1750,Class X #1750,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1751,Class X #1751,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1752,Class X #1752,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1753,Class X #1753,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1754,Class X #1754,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1755,Class X #1755,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1756,Class X #1756,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1757,Class X #1757,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1758,Class X #1758,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1759,Class X #1759,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1760,Class X #1760,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1761,Class X #1761,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1762,Class X #1762,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1763,Class X #1763,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1764,Class X #1764,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1765,Class X #1765,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1767,Class X #1767,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1768,Class X #1768,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1770,Class X #1770,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1771,Class X #1771,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1772,Class X #1772,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1773,Class X #1773,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1774,Class X #1774,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1776,Class X #1776,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1778,Class X #1778,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1779,Class X #1779,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1780,Class X #1780,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1781,Class X #1781,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1782,Class X #1782,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1784,Class X #1784,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1785,Class X #1785,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1786,Class X #1786,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1787,Class X #1787,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1788,Class X #1788,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1789,Class X #1789,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1790,Class X #1790,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1791,Class X #1791,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1792,Class X #1792,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1794,Class X #1794,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1795,Class X #1795,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1796,Class X #1796,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1797,Class X #1797,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1798,Class X #1798,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1799,Class X #1799,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1800,Class X #1800,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1801,Class X #1801,0,0,1,Prod. Order,XXX,0,FALSE,0,0
X1802,Class X #1802,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1803,Class X #1803,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1805,Class X #1805,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1806,Class X #1806,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1808,Class X #1808,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1809,Class X #1809,0,0,4,Prod. Order,XXX,0,FALSE,0,0
X1810,Class X #1810,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1811,Class X #1811,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1812,Class X #1812,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1813,Class X #1813,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1814,Class X #1814,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1815,Class X #1815,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1816,Class X #1816,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1817,Class X #1817,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1818,Class X #1818,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1819,Class X #1819,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1820,Class X #1820,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1821,Class X #1821,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1823,Class X #1823,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1824,Class X #1824,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1825,Class X #1825,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1826,Class X #1826,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1828,Class X #1828,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1829,Class X #1829,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1830,Class X #1830,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1831,Class X #1831,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1832,Class X #1832,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1833,Class X #1833,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1834,Class X #1834,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1835,Class X #1835,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1836,Class X #1836,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1837,Class X #1837,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1838,Class X #1838,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1839,Class X #1839,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1840,Class X #1840,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1842,Class X #1842,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1844,Class X #1844,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1845,Class X #1845,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1846,Class X #1846,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1847,Class X #1847,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1848,Class X #1848,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1849,Class X #1849,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1851,Class X #1851,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1852,Class X #1852,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1853,Class X #1853,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1854,Class X #1854,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1855,Class X #1855,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1856,Class X #1856,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1857,Class X #1857,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1859,Class X #1859,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1860,Class X #1860,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1861,Class X #1861,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1864,Class X #1864,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1865,Class X #1865,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1866,Class X #1866,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1868,Class X #1868,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1869,Class X #1869,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1870,Class X #1870,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1871,Class X #1871,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1872,Class X #1872,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1873,Class X #1873,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1874,Class X #1874,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1875,Class X #1875,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1876,Class X #1876,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1879,Class X #1879,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1880,Class X #1880,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1881,Class X #1881,0,0,1,Prod. Order,XXX,0,FALSE,0,0
X1883,Class X #1883,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1885,Class X #1885,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1886,Class X #1886,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1887,Class X #1887,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1888,Class X #1888,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1890,Class X #1890,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1891,Class X #1891,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1893,Class X #1893,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1894,Class X #1894,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1895,Class X #1895,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1896,Class X #1896,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1897,Class X #1897,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1898,Class X #1898,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1901,Class X #1901,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1902,Class X #1902,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1903,Class X #1903,0,0,1,Prod. Order,XXX,0,FALSE,0,0
X1904,Class X #1904,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1905,Class X #1905,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1906,Class X #1906,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1907,Class X #1907,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1909,Class X #1909,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1910,Class X #1910,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1911,Class X #1911,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1912,Class X #1912,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1914,Class X #1914,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1915,Class X #1915,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1916,Class X #1916,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1919,Class X #1919,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1920,Class X #1920,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1921,Class X #1921,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1923,Class X #1923,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1925,Class X #1925,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1927,Class X #1927,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1928,Class X #1928,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1929,Class X #1929,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1930,Class X #1930,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1931,Class X #1931,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1932,Class X #1932,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1933,Class X #1933,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1934,Class X #1934,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1935,Class X #1935,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1936,Class X #1936,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1937,Class X #1937,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1938,Class X #1938,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1939,Class X #1939,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1940,Class X #1940,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1941,Class X #1941,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1942,Class X #1942,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1943,Class X #1943,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1944,Class X #1944,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1945,Class X #1945,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1946,Class X #1946,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1947,Class X #1947,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1949,Class X #1949,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1950,Class X #1950,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1951,Class X #1951,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1952,Class X #1952,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1953,Class X #1953,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1954,Class X #1954,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1956,Class X #1956,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1957,Class X #1957,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1958,Class X #1958,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1959,Class X #1959,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1961,Class X #1961,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1962,Class X #1962,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1963,Class X #1963,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1964,Class X #1964,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1965,Class X #1965,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1966,Class X #1966,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1967,Class X #1967,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1969,Class X #1969,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1970,Class X #1970,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1971,Class X #1971,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1972,Class X #1972,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1973,Class X #1973,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1974,Class X #1974,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1975,Class X #1975,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1976,Class X #1976,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1977,Class X #1977,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1978,Class X #1978,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1979,Class X #1979,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1981,Class X #1981,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1982,Class X #1982,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1983,Class X #1983,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1984,Class X #1984,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1985,Class X #1985,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1986,Class X #1986,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1987,Class X #1987,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1988,Class X #1988,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1989,Class X #1989,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1990,Class X #1990,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1991,Class X #1991,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1992,Class X #1992,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1994,Class X #1994,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1995,Class X #1995,0,0,1,Prod. Order,XXX,0,FALSE,0,0
X1996,Class X #1996,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1997,Class X #1997,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1998,Class X #1998,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X1999,Class X #1999,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2000,Class X #2000,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2001,Class X #2001,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2003,Class X #2003,0,0,6,Prod. Order,XXX,0,TRUE,0,0
X2004,Class X #2004,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2005,Class X #2005,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2006,Class X #2006,0,0,1,Prod. Order,XXX,0,TRUE,0,0
X2007,Class X #2007,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2008,Class X #2008,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2009,Class X #2009,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2010,Class X #2010,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2011,Class X #2011,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2012,Class X #2012,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2013,Class X #2013,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2014,Class X #2014,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2015,Class X #2015,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2016,Class X #2016,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2019,Class X #2019,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2020,Class X #2020,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2022,Class X #2022,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2023,Class X #2023,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2024,Class X #2024,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2025,Class X #2025,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2026,Class X #2026,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2027,Class X #2027,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2028,Class X #2028,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2029,Class X #2029,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2030,Class X #2030,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2031,Class X #2031,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2032,Class X #2032,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2034,Class X #2034,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2036,Class X #2036,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2037,Class X #2037,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2038,Class X #2038,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2039,Class X #2039,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2040,Class X #2040,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2041,Class X #2041,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2042,Class X #2042,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2043,Class X #2043,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2044,Class X #2044,0,0,1,Prod. Order,XXX,0,TRUE,0,0
X2045,Class X #2045,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2046,Class X #2046,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2049,Class X #2049,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2050,Class X #2050,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2052,Class X #2052,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2053,Class X #2053,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2054,Class X #2054,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2055,Class X #2055,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2056,Class X #2056,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2057,Class X #2057,0,0,1,Prod. Order,XXX,0,TRUE,0,0
X2060,Class X #2060,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2062,Class X #2062,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2063,Class X #2063,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2064,Class X #2064,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2066,Class X #2066,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2068,Class X #2068,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2069,Class X #2069,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2070,Class X #2070,0,0,1,Prod. Order,XXX,0,TRUE,0,0
X2071,Class X #2071,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2072,Class X #2072,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2073,Class X #2073,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2074,Class X #2074,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2075,Class X #2075,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2076,Class X #2076,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2078,Class X #2078,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2079,Class X #2079,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2081,Class X #2081,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2082,Class X #2082,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2083,Class X #2083,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2085,Class X #2085,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2086,Class X #2086,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2087,Class X #2087,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2088,Class X #2088,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2089,Class X #2089,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2091,Class X #2091,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2092,Class X #2092,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2093,Class X #2093,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2094,Class X #2094,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2095,Class X #2095,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2096,Class X #2096,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2097,Class X #2097,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2098,Class X #2098,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2099,Class X #2099,0,0,0,Prod. Order,XXX,0,TRUE,0,0
X2100,Class X #2100,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2101,Class X #2101,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2102,Class X #2102,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2103,Class X #2103,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2104,Class X #2104,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2105,Class X #2105,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2106,Class X #2106,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2107,Class X #2107,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2108,Class X #2108,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2109,Class X #2109,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2111,Class X #2111,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2112,Class X #2112,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2113,Class X #2113,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2114,Class X #2114,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2115,Class X #2115,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2117,Class X #2117,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2119,Class X #2119,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2122,Class X #2122,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2123,Class X #2123,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2124,Class X #2124,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2125,Class X #2125,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2128,Class X #2128,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2129,Class X #2129,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2130,Class X #2130,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2131,Class X #2131,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2132,Class X #2132,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2133,Class X #2133,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2134,Class X #2134,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2135,Class X #2135,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2136,Class X #2136,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2137,Class X #2137,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2138,Class X #2138,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2139,Class X #2139,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2140,Class X #2140,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2141,Class X #2141,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2142,Class X #2142,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2143,Class X #2143,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2144,Class X #2144,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2145,Class X #2145,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2146,Class X #2146,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2147,Class X #2147,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2149,Class X #2149,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2150,Class X #2150,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2151,Class X #2151,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2152,Class X #2152,0,0,0,Prod. Order,XXX,0,FALSE,0,0
X2154,Class X #2154,0,0,0,Prod. Order,XXX,0,FALSE,0,0
